property_id,tenancy_id,status,inspection_type,inspection_date,start_time,end_time,general_note
rps_lng-HDO190007,rps_lng-RPT190712,Closed,Routine,2018-12-17,10:30:00,0 days 10:30:10,"Completed: 2018-12-17 00:01:26
 Notes:"
rps_lng-HDO190007,rps_lng-RPT190712,Closed,Routine,2018-12-17,00:01:00,0 days 00:01:30,
rps_lng-HDO190007,rps_lng-RPT190712,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2023-03-14,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 15/03/2023 by Scheduled Task
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2022-09-13,14:10:54,0 days 14:11:54,Inspection completed in IPX integration on 29/09/2022 by Scheduled Task
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2022-09-13,14:10:00,0 days 14:11:00,Inspection completed in IPX integration on 20/09/2022 by Scheduled Task
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2022-03-11,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 03/04/2022 by Scheduled Task
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2021-07-09,09:00:00,0 days 09:04:00,Inspection completed in IPX integration on 19/08/2021 by Reapit
rps_lng-HDO190009,rps_lng-HDO200358,Closed,Routine,2020-12-03,00:00:00,0 days 00:01:00,Inspection completed in IPX integration on 31/12/2020 by Scheduled Task
rps_lng-HDO190009,rps_lng-RPT191549,Closed,Routine,2020-05-20,08:00:00,0 days 08:01:00,Inspection completed in IPX integration on 26/05/2020 by Reapit
rps_lng-HDO190009,rps_lng-RPT191549,Closed,Routine,2019-09-23,14:15:00,0 days 14:15:15,"Completed: 2019-09-23 05:10:55
 Notes:"
rps_lng-HDO190009,rps_lng-RPT191549,Closed,Routine,2019-04-11,10:45:00,0 days 10:45:15,"Completed: 2019-04-11 05:57:42
 Notes: *** Tess Metin *** 17/04/2019 00:07:12 AM 
Overall the property has been well looked after however there are repairs that are required asap.

Ref#OTRINS-27923145
*** Tess Metin *** 17/04/2019 00:06:08 AM 
Ensuite - Area well maintained.
Fan requires cleaning.
 No other concerns. 
Ref#OTRINS-27923143
*** Tess Metin *** 17/04/2019 00:05:48 AM 
Bedroom 1 - Area slightly untidy.
Carpet showing many signs of wear and tear.
No other concerns.
Ref#OTRINS-27923142
*** Tess Metin *** 17/04/2019 00:05:13 AM 
Bedroom 3 - Area well maintained. No signs of damage. 
Ref#OTRINS-27922868
*** Tess Metin *** 17/04/2019 00:05:01 AM 
Toilet - Toilet cistern is missing. Will require immediate replacement. 
Ref#OTRINS-27922865
*** Tess Metin *** 17/04/2019 00:04:30 AM 
Laundry - Area well maintained. 
Tenant reported the door to the exterior of the house has soaked up rain water which has caused the door to swell over time. 
Ref#OTRINS-27922828
*** Tess Metin *** 17/04/2019 00:03:11 AM 
Bathroom - Area slightly clean. 
Fan requires cleaning. 
No signs of damage. 
Ref#OTRINS-27922790
*** Tess Metin *** 17/04/2019 00:02:48 AM 
Hall - Moderate signs of wear and tear on carpet throughout the whole house.

Ref#OTRINS-27922788
*** Tess Metin *** 17/04/2019 00:02:11 AM 
Bedroom 2 - Area well maintained. No signs of concern. 
Ref#OTRINS-27922784
*** Tess Metin *** 17/04/2019 00:01:51 AM 
Office - Area well maintained.
No area of concern
Ref#OTRINS-27922782
*** Tess Metin *** 17/04/2019 00:01:35 AM 
Yards - Area well maintained. No area of concern.
Ref#OTRINS-27922781
*** Tess Metin *** 17/04/2019 00:01:14 AM 
Lounge Room - Area well maintained.
No signs of damage
Ref#OTRINS-27922775
*** Tess Metin *** 17/04/2019 00:00:53 AM 
Kitchen/meals - Area well maintained. 
Tenant reported the area that was previous patched and painted has cracked again. 

Ref#OTRINS-27922774
*** Tess Metin *** 16/04/2019 23:59:34 PM 
Bedroom 4 - Area well maintained. No sign of damage.
Ref#OTRINS-27922700
*** Tess Metin *** 16/04/2019 23:59:14 PM 
Rumpus Room - Area tidy. No signs of damage.

Ref#OTRINS-27922699
*** Tess Metin *** 16/04/2019 23:59:01 PM 
Entry - Area clean. Signs of cracking through tiles. Most likely from earth movement. 
Tenant reported the heater has not been serviced for years and is now showing a service sign. Will require servicing before winter hits.
Ref#OTRINS-27922637"
rps_lng-HDO190009,rps_lng-RPT191549,Closed,Routine,2018-05-23,02:53:00,0 days 02:53:30,
rps_lng-HDO190009,rps_lng-RPT191549,Closed,Routine,2017-11-20,23:44:00,0 days 23:44:30,
rps_lng-HDO190038,rps_lng-HDO190029,Closed,Routine,2022-01-27,15:00:00,0 days 15:02:00,Inspection completed in IPX integration on 10/02/2022 by Scheduled Task
rps_lng-HDO190038,rps_lng-HDO190029,Closed,Routine,2020-06-09,23:00:00,0 days 23:01:00,Inspection completed in IPX integration on 28/07/2020 by Scheduled Task
rps_lng-HDO190038,rps_lng-HDO190029,Closed,Routine,2020-01-03,09:00:00,0 days 09:06:00,Inspection completed in IPX integration on 20/01/2020 by Kunal Saxena
rps_lng-HDO190038,rps_lng-HDO190029,Closed,Routine,2019-08-10,23:00:00,0 days 23:01:00,
rps_lng-HDO190038,rps_lng-RPT191025,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190063,rps_lng-HDO190387,Closed,Routine,2023-03-16,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 17/03/2023 by Scheduled Task
rps_lng-HDO190063,rps_lng-HDO190387,Closed,Routine,2022-07-06,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 07/07/2022 by Scheduled Task
rps_lng-HDO190063,rps_lng-HDO190387,Closed,Routine,2022-01-20,15:00:00,0 days 15:02:00,Inspection completed in IPX integration on 10/02/2022 by Scheduled Task
rps_lng-HDO190063,rps_lng-HDO190387,Closed,Routine,2021-10-12,18:00:00,0 days 18:01:00,
rps_lng-HDO190063,rps_lng-RPT190439,Closed,Routine,2019-05-28,08:15:00,0 days 08:15:15,"Completed: 2019-05-27 23:25:28
 Notes: *** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bedroom 1 - Doors and windows are clean and undamaged. Window coverings are clean. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Wardrobe doors are clean with some marks. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469580
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Lounge Room - Doors and windows are clean and undamaged. Window coverings are clean but worn by age. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469582
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Lounge Room - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469583
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Lounge Room - windows are clean and undamaged. Window coverings are clean. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469584
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bathroom 2 - Doors are clean and undamaged. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Vanity top, cupboards and drawers are wiped clean with some chips. Exhaust fan is clean and working. Sink is wiped clean and taps are in good working order. Shower glass has some calcium build up. Shower tiles are clean but marked by calcium buildup Grout is marked by mould. Shower head is sound and taps in good working order. mirror is secure. No peeling paint, leaks or damage on visual inspection
Ref#OTRINS-29469588
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Kitchen/meals - Window coverings are clean but. Floors are clean with some marks. Walls are clean with some marks. Lights are free of bugs and all in working order. Benches are in good condition and wiped clean. Cupboards and drawers are wiped clean and undamaged. Sink is clean, taps in good working order. No leaks on visual inspection. Stove top has some oil residue, some marks to the elements. Rangehood is wiped clean, still some oil residue. Light and fan on rangehood in good working order. Oven is clean, some build up on racks and trays. No mould, peeling paint, leaks or damage on visual inspection
Ref#OTRINS-29469598
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Laundry - Doors and windows are clean and undamaged. Window coverings are clean but worn by age. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Some marks to laundry sink, taps secure. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469609
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bedroom 2 - Doors and windows are clean and undamaged. Window coverings are clean but worn by age. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Wardrobe doors are clean with some marks. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469611
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bedroom 3 - Doors and windows are clean and undamaged. Window coverings are clean but worn by age. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Wardrobe doors are clean with some marks. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-29469619
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bedroom 4 - Doors and windows are clean and undamaged. Window coverings are clean but worn by age. Floors are clean with some marks. Walls are clean with some scuffs. Wardrobe doors are clean with some marks. No mould, peeling paint or damage on visual inspection.
Light has been pushed into ceiling but still working.
Ref#OTRINS-29469622
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Bathroom - Doors and windows are clean. Floors are clean with some marks. Walls are clean with some scuffs. Lights are free of bugs and all in working order. Vanity top, cupboards and drawers are wiped clean with some chips. Exhaust fan is clean and working. Sink is wiped clean and taps are in good working order. Bath is clean, taps are working and plug is free of debris. Shower tiles are clean. Shower head is sound and taps in good working order. Towel rail and mirror are secure. No peeling paint, leaks or damage on visual inspection
Ref#OTRINS-29469628
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Entry - Floorboards have a small gap in them- also need a clean but only cosmetic, no major damage. 
Walls clean with a few marks.
Lights working.
Door in good condition
Ref#OTRINS-29469578
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Family Room - A few marks on walls.
Floorboards have marks and scratches.
Lights working.
Ref#OTRINS-29469600
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Family Room - Windows/doors clean. Window coverings clean and working.
Ref#OTRINS-29469603
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Yards - Gutters clean.
Yard is in good condition considering there isn’t any grass.
Fence has come away from wall on garage.
Ref#OTRINS-29469606
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Ensuite - Tiles and walls clean with a few marks.
Vanity clean. Tap has no leaks.
Shower is clean with no mould- showerhead sound with no leaks
Ref#OTRINS-29469616
*** Andrew   Hodge  *** 27/05/2019 23:25:32 PM 
Garage - No issues in garage.
Ref#OTRINS-29469630"
rps_lng-HDO190063,rps_lng-RPT190439,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190067,rps_lng-HDO221802,Closed,Routine,2023-07-07,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 08/07/2023 by Scheduled Task
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2022-03-02,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 02/04/2022 by Scheduled Task
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2021-03-23,12:30:00,0 days 12:31:00,Inspection completed in IPX integration on 14/04/2021 by Scheduled Task
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2020-02-27,12:15:00,0 days 12:15:30,Inspection completed in IPX integration on 29/04/2020 by Reapit
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2019-03-29,11:45:00,0 days 11:45:15,
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2018-04-18,22:33:00,0 days 22:33:30,
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190067,rps_lng-RPT190936,Closed,Routine,2017-11-06,09:42:00,0 days 09:42:30,
rps_lng-HDO190075,rps_lng-HDO190124,Closed,Routine,2019-09-26,23:00:00,0 days 23:01:00,
rps_lng-HDO190075,rps_lng-HDO211190,Closed,Routine,2023-03-10,09:00:00,0 days 09:02:00,Inspection completed in IPX integration on 11/03/2023 by Scheduled Task
rps_lng-HDO190075,rps_lng-HDO211190,Closed,Routine,2022-09-02,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 03/09/2022 by Scheduled Task
rps_lng-HDO190075,rps_lng-HDO211190,Closed,Routine,2022-03-02,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 04/03/2022 by Scheduled Task
rps_lng-HDO190075,rps_lng-RPT190554,Closed,Routine,2019-03-29,09:15:00,0 days 09:15:15,"Completed: 2019-03-29 04:02:46
 Notes: *** Gavin Xu *** 29/03/2019 04:24:22 AM 
Outdoor - Tenants have advised that the water marks were on the alfresco at commencement of tenancy and have checked the gutters. Perhaps a roof leak.
Ref#OTRINS-27378499
*** Gavin Xu *** 29/03/2019 04:23:35 AM 
Outdoor - Tenants advised weeds growing quite rapidly and dust kicks up. Perhaps some grass or fake grass may be a long term solution.
Ref#OTRINS-27378494
*** Gavin Xu *** 29/03/2019 04:22:22 AM 
Bedroom 2 - Tenants had a portable air conditioner for their in laws when they visited. They had taped along the fly screen and a photo had been taken as proof should damages occur but is unlikely.
Ref#OTRINS-27378414
*** Gavin Xu *** 29/03/2019 04:21:17 AM 
Tenant had advised that they did not want photos for privacy sake and their home business. Property was in a overall excellent condition with no defects on the interior. 
Ref#OTRINS-27378406"
rps_lng-HDO190075,rps_lng-RPT190554,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2022-12-12,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 13/12/2022 by Scheduled Task
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2022-06-01,09:30:00,0 days 09:33:00,Inspection completed in IPX integration on 05/07/2022 by Reapit
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2021-03-22,13:00:00,0 days 13:01:00,Inspection completed in IPX integration on 22/04/2021 by Scheduled Task
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2020-02-27,11:00:00,0 days 11:00:30,Inspection completed in IPX integration on 29/04/2020 by Reapit
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2019-03-29,10:15:00,0 days 10:15:15,"Completed: 2019-03-29 04:03:15
 Notes: *** Gavin Xu *** 29/03/2019 04:29:51 AM 
Yards - Tenant advised weeds come back quite quickly. Medium sized weeds littered throughout.
Ref#OTRINS-27379376
*** Gavin Xu *** 29/03/2019 04:29:22 AM 
Laundry - In a good, clean and presentable condition with no damages. Light scuff marks on walls and dust build up. Crack on door frame and corner.
Ref#OTRINS-27379374
*** Gavin Xu *** 29/03/2019 04:28:32 AM 
Bathroom - In a good, clean and presentable condition with no damages. Mould on silicon by sink. Shower screens have soap scum build up.
Ref#OTRINS-27379369
*** Gavin Xu *** 29/03/2019 04:27:57 AM 
Bedroom 5 - In a good, clean and presentable condition with no damages. 
Ref#OTRINS-27379367
*** Gavin Xu *** 29/03/2019 04:27:54 AM 
Bedroom 4 - In a good, clean and presentable condition with no damages. 
Ref#OTRINS-27379359
*** Gavin Xu *** 29/03/2019 04:27:53 AM 
Bedroom 3 - In a good, clean and presentable condition with no damages. 
Ref#OTRINS-27379163
*** Gavin Xu *** 29/03/2019 04:27:50 AM 
Family Room - In a good, clean and presentable condition with no damages. Light white stains on carpet. Worn on edges. Small screen mesh damages on bottom right.
Ref#OTRINS-27378878
*** Gavin Xu *** 29/03/2019 04:27:01 AM 
Kitchen/meals - In a good, clean and presentable condition with no damages. Crack on ceiling and cornice separating. A/c dusty on top.
Ref#OTRINS-27378617
*** Gavin Xu *** 29/03/2019 04:26:43 AM 
Bedroom 2 - In a good, clean and presentable condition with no damages.  Some light scuff marks.
Ref#OTRINS-27378507
*** Gavin Xu *** 29/03/2019 04:26:05 AM 
Lounge Room - In a good, clean and presentable condition with no damages. Minor damage on fly screen mesh on bottom right.
Ref#OTRINS-27378506
*** Gavin Xu *** 29/03/2019 04:25:24 AM 
Ensuite - In a good condition with no damages. Door handle is loose. Silicon/grouting seems to have mould growth.
Ref#OTRINS-27378505
*** Gavin Xu *** 29/03/2019 04:25:20 AM 
Bedroom 1 - In a good, clean and presentable condition with no damages. 
Ref#OTRINS-27378504
*** Gavin Xu *** 29/03/2019 04:25:09 AM 
Entry - Front door and garage door handles loose. Small hole near front door handle. Otherwise in a good condition with minor scuff marks and paint chips.
Ref#OTRINS-27378503"
rps_lng-HDO190076,rps_lng-RPT190899,Closed,Routine,2018-03-21,23:13:00,0 days 23:13:30,
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2022-12-07,10:00:00,0 days 10:01:00,Inspection completed in IPX integration on 08/12/2022 by Scheduled Task
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2022-04-28,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 06/06/2022 by Reapit
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2021-09-03,14:00:00,0 days 14:01:00,Inspection completed in IPX integration on 07/09/2021 by Scheduled Task
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2020-12-16,12:00:00,0 days 12:01:00,Inspection completed in IPX integration on 22/01/2021 by Scheduled Task
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2020-06-10,10:00:00,0 days 10:01:00,Inspection completed in IPX integration on 18/06/2020 by Scheduled Task
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2019-10-01,12:00:00,0 days 12:01:00,
rps_lng-HDO190083,rps_lng-RPT190145,Closed,Routine,2018-06-14,22:00:00,0 days 22:00:30,
rps_lng-HDO190090,rps_lng-RPT190690,Closed,Routine,2020-03-02,13:45:00,0 days 13:45:30,Inspection completed in IPX integration on 11/03/2020 by Reapit
rps_lng-HDO190090,rps_lng-RPT190690,Closed,Routine,2018-04-11,23:12:00,0 days 23:12:30,
rps_lng-HDO190090,rps_lng-RPT190690,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO190090,rps_lng-RPT190690,Closed,Routine,2017-11-06,09:42:00,0 days 09:42:30,
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2022-05-25,09:30:00,0 days 09:33:00,Inspection completed in IPX integration on 06/06/2022 by Reapit
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2021-11-26,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 01/01/2022 by Scheduled Task
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2021-05-18,12:30:00,0 days 12:31:00,Inspection completed in IPX integration on 28/05/2021 by Scheduled Task
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2020-03-12,10:30:00,0 days 10:30:30,Inspection completed in IPX integration on 29/04/2020 by Reapit
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2019-03-22,11:45:00,0 days 11:45:15,"Completed: 2019-03-22 05:53:06
 Notes: *** Gavin Xu *** 24/03/2019 13:46:41 PM 
Tenant advised that the ducted heating is functioning very oddly. Front bedroom heats up incredibly fast and hot but the other bedroom and master barely heat up. Perhaps needs servicing/investigation.
Ref#OTRINS-26808132
*** Gavin Xu *** 24/03/2019 13:45:37 PM 
Lounge Room - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808131
*** Gavin Xu *** 24/03/2019 13:45:35 PM 
Dining Room - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808130
*** Gavin Xu *** 24/03/2019 13:45:32 PM 
Yards - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808129
*** Gavin Xu *** 24/03/2019 13:45:29 PM 
Kitchen/meals - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808128
*** Gavin Xu *** 24/03/2019 13:45:27 PM 
Bathroom - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808127
*** Gavin Xu *** 24/03/2019 13:45:25 PM 
Ensuite - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808126
*** Gavin Xu *** 24/03/2019 13:45:23 PM 
Bedroom 3 - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808125
*** Gavin Xu *** 24/03/2019 13:45:21 PM 
Bedroom 2 - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808124
*** Gavin Xu *** 24/03/2019 13:45:16 PM 
Bedroom 1 - In a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-26808123"
rps_lng-HDO190115,rps_lng-RPT190428,Closed,Routine,2018-03-22,01:02:00,0 days 01:02:30,
rps_lng-HDO190122,rps_lng-RPT191227,Closed,Routine,2023-03-10,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 11/03/2023 by Scheduled Task
rps_lng-HDO190122,rps_lng-RPT191227,Closed,Routine,2022-03-02,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 02/04/2022 by Scheduled Task
rps_lng-HDO190122,rps_lng-RPT191227,Closed,Routine,2021-03-22,12:00:00,0 days 12:01:00,Inspection completed in IPX integration on 16/04/2021 by Scheduled Task
rps_lng-HDO190122,rps_lng-RPT191227,Closed,Routine,2020-02-20,09:30:00,0 days 09:30:30,Inspection completed in IPX integration on 02/03/2020 by Reapit
rps_lng-HDO190122,rps_lng-RPT191227,Closed,Routine,2019-06-26,08:15:00,0 days 08:15:15,"Completed: 2019-06-26 01:02:09
 Notes: *** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Bedroom 1 - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. Wardrobe doors are clean and unmarked. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516601
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Kitchen/meals - Floors are clean and free of stains and chips. Walls are clean and unmarked. Lights are free of bugs and all in working order. Benches are in good condition and wiped clean. Cupboards and drawers are wiped clean and undamaged. Sink is clean, taps in good working order. No leaks on visual inspection. Stove top is clean, all dials are in good working order. Rangehood is free of oil and filters have been washed. Light and fan on rangehood in good working order. Oven is clean, racks and trays are free of build up. No mould, peeling paint, leaks or damage on visual inspection
Ref#OTRINS-30516612
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Lounge Room - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516614
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Bedroom 2 - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. Wardrobe doors are clean and unmarked. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516616
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Bedroom 3 - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. Wardrobe doors are clean and unmarked. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516618
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Bedroom 4 - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights are free of bugs and all in working order. Wardrobe doors are clean and unmarked. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516626
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Laundry - Doors and windows are clean and undamaged. Window coverings are clean and in good working order. Floors are clean and free of stains. Walls are clean and unmarked. Lights needs a globe. Laundry sink in clean working order, taps secure. No mould, peeling paint or damage on visual inspection.
Ref#OTRINS-30516628
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Entry - Neat and tidy.
Walls clean with a few scuffs.
Tiles clean with a few marks.
Lights working
Ref#OTRINS-30516599
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Ensuite - Light and fan working.
Tiles and walls clean with a few marks.
Shower has some mould buildup in grout.
No leaks in taps.
Vanity clean.
Ref#OTRINS-30516606
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Bathroom - Tiles and walls clean.
Light and fan working. Some buildup of mould in grout in shower.
No leaks.
Vanity wiped clean, cupboard doors/vanity top in good condition.
Windows and doors clean and undamaged
Ref#OTRINS-30516624
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Hall - Some light marks on walls and carpet but no major issues
Ref#OTRINS-30516630
*** Andrew   Hodge  *** 26/06/2019 01:02:14 AM 
Yards - Neat and tidy- well maintained.
Some water marks and peeling under roof on patio- possibly loose tile on roof.
Ref#OTRINS-30516633"
rps_lng-HDO190126,rps_lng-HDO190002,Closed,Routine,2019-10-28,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 14/11/2019 by Reapit
rps_lng-HDO190126,rps_lng-HDO190002,Closed,Routine,2019-08-05,23:00:00,0 days 23:01:00,
rps_lng-HDO190126,rps_lng-HDO190002,Closed,Routine,2019-06-08,23:00:00,0 days 23:01:00,
rps_lng-HDO190126,rps_lng-WES200030,Closed,Routine,2023-07-12,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 13/07/2023 by Scheduled Task
rps_lng-HDO190126,rps_lng-WES200030,Closed,Routine,2023-01-27,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 28/01/2023 by Scheduled Task
rps_lng-HDO190126,rps_lng-WES200030,Closed,Routine,2022-06-30,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 07/07/2022 by Scheduled Task
rps_lng-HDO190126,rps_lng-WES200030,Closed,Routine,2021-12-17,16:10:33,0 days 16:11:33,Inspection completed in IPX integration on 17/01/2022 by Scheduled Task
rps_lng-HDO190126,rps_lng-WES200030,Closed,Routine,2021-10-12,18:00:00,0 days 18:01:00,Inspection completed in IPX integration on 06/11/2021 by Scheduled Task
rps_lng-HDO190126,rps_lng-WES200030,Confirmed,Routine,2021-03-11,10:30:00,0 days 10:34:30,Inspection completed in IPX integration on 24/03/2021 by Scheduled Task
rps_lng-HDO190140,rps_lng-HDO210836,Closed,Routine,2023-02-15,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 16/02/2023 by Scheduled Task
rps_lng-HDO190140,rps_lng-HDO210836,Closed,Routine,2022-08-10,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 13/08/2022 by Scheduled Task
rps_lng-HDO190140,rps_lng-HDO210836,Closed,Routine,2022-02-04,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 23/02/2022 by Scheduled Task
