tenancy_id,ID,DateTime,Type,Category,Description,IsCredit,IsDebit,Gross,Net,Balance,VAT,Unallocated,PaymentType,Rent_paid_to,Rent_credit
rps_lng-HDO210018,rps_lng-HDO23322731,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42135756,True,False,1999.0,1999.0,-174.0,,,,,0.0
rps_lng-HDO210098,rps_lng-HDO23354929,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 12/35 Tulip Grove,False,True,1847.0,1847.0,-1847.0,,1847.0,,17/09/2023,
rps_lng-HDO210098,rps_lng-HDO23312301,2023-07-17T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48731418,True,False,1847.0,1847.0,1847.0,,,,,1847.0
rps_lng-HDO210106,rps_lng-HDO23333050,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 10 Lakewood Boulevard,False,True,1608.0,1608.0,,,,,28/08/2023,
rps_lng-HDO210106,rps_lng-HDO23312469,2023-07-17T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49680598,True,False,3216.0,3216.0,3216.0,,,,,3216.0
rps_lng-HDO210133,rps_lng-HDO23354828,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 31/88 Franklin Street,False,True,1868.0,1868.0,-1868.0,,1868.0,,17/09/2023,
rps_lng-HDO210133,rps_lng-HDO23314605,2023-07-18T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 31/88FRANKLINSTREE,True,False,1868.0,1868.0,,,,,,0.0
rps_lng-HDO210181,rps_lng-HDO22241753,2022-06-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42137398,True,False,1304.0,1304.0,,,,,,0.0
rps_lng-HDO210181,rps_lng-HDO22232106,2022-06-12T00:00:00+01:00,Invoice,Rent,Rent from 12/06/2022 to 11/07/2022 for 1/20 Duke Street,False,True,1304.0,1304.0,-1304.0,,,,11/07/2022,
rps_lng-HDO210182,rps_lng-HDO23160067,2023-04-12T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46465746,True,False,1700.0,1700.0,544.63,,40.0,,,544.63
rps_lng-HDO210182,rps_lng-HDO23149758,2023-04-11T00:00:00+01:00,Invoice,Rent,Rent from 11/04/2023 to 10/05/2023 for 7 Finn Street,False,True,1695.0,1695.0,-1155.37,,,,10/05/2023,
rps_lng-HDO210202,rps_lng-HDO23360043,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 33/88 Franklin Street,False,True,1521.0,1521.0,,,,,20/09/2023,
rps_lng-HDO210202,rps_lng-HDO23336500,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46464541,True,False,1521.0,1521.0,1521.0,,,,,1521.0
rps_lng-HDO210209,rps_lng-HDO23051737,2023-02-08T00:00:00+00:00,Invoice,Rent,Rent from 08/02/2023 to 07/03/2023 for 15/88 Franklin Street,False,True,1434.0,1434.0,-1434.0,,,,07/03/2023,
rps_lng-HDO210209,rps_lng-HDO23061245,2023-02-08T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15/88FRANKLINSTREE,True,False,1434.0,1434.0,,,,,,0.0
rps_lng-HDO210225,rps_lng-HDO23336495,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42354407,True,False,1434.0,1434.0,,,,,,0.0
rps_lng-HDO210225,rps_lng-HDO23320465,2023-07-27T00:00:00+01:00,Invoice,Rent,Rent from 27/07/2023 to 26/08/2023 for 204/165-167 Gladstone Street,False,True,1434.0,1434.0,-1434.0,,,,26/08/2023,
rps_lng-HDO210227,rps_lng-HDO23346695,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42354423,True,False,1564.0,1564.0,1.0,,1.0,,,1.0
rps_lng-HDO210227,rps_lng-HDO23333629,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 15 Bandon Road,False,True,1564.0,1564.0,-1563.0,,,,05/09/2023,
rps_lng-HDO210254,rps_lng-HDO23094178,2023-03-26T00:00:00+00:00,Invoice,Rent,Rent from 26/03/2023 to 04/04/2023 for 3/15 Holt Street,False,True,504.41,504.41,-174.41,,,,04/04/2023,
rps_lng-HDO210254,rps_lng-HDO23090972,2023-02-27T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42355685,True,False,1477.0,1477.0,,,,,,0.0
rps_lng-HDO210305,rps_lng-HDO22508471,2022-11-24T00:00:00+00:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014569337-15017551RTBA,62 GRACE ST",True,False,650.0,650.0,-750.0,,,,,0.0
rps_lng-HDO210305,rps_lng-HDO22446965,2022-10-22T00:00:00+01:00,Invoice,Rent,Rent from 22/10/2022 to 28/10/2022 for 62 Grace Street South,False,True,375.0,375.0,-1500.0,,375.0,,28/10/2022,
rps_lng-HDO210319,rps_lng-HDO23349849,2023-08-09T00:00:00+01:00,Debit Adjustment,Tenant Payment,Adjust assignment of: Tenancy Receipt Ref: HOMETIME          HOMETIME GROUP P,False,True,2620.99,2620.99,,,,,,0.0
rps_lng-HDO210324,rps_lng-HDO23324337,2023-07-31T00:00:00+01:00,Invoice,Rent,Rent from 31/07/2023 to 30/08/2023 for 1907/7 Riverside Quay,False,True,3259.0,3259.0,198.0,,,,30/08/2023,
rps_lng-HDO210324,rps_lng-HDO23327509,2023-07-26T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42354894,True,False,3259.0,3259.0,3457.0,,198.0,,,3457.0
rps_lng-HDO210334,rps_lng-HDO23355537,2023-08-19T00:00:00+01:00,Invoice,Rent,Rent from 19/08/2023 to 18/09/2023 for 4105/7 Riverside Quay,False,True,3911.0,3911.0,-3911.0,,3911.0,,18/09/2023,
rps_lng-HDO210334,rps_lng-HDO23316217,2023-07-19T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42354993,True,False,3911.0,3911.0,,,,,,0.0
rps_lng-HDO210356,rps_lng-HDO23240546,2023-06-10T00:00:00+01:00,Invoice,Rent,Rent from 10/06/2023 to 03/07/2023 for 3 Norwood Avenue,False,True,1130.7,1130.7,,,,,03/07/2023,
rps_lng-HDO210356,rps_lng-HDO23324465,2023-07-25T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014816923-15019584RTBA,3 NORWOOD A",True,False,250.0,250.0,,,,,,0.0
rps_lng-HDO210366,rps_lng-HDO23334385,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15ATTUNGAGROVE,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO210366,rps_lng-HDO23320072,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 15 Attunga Grove,False,True,1630.0,1630.0,-1630.0,,,,28/08/2023,
rps_lng-HDO210374,rps_lng-HDO23356288,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42355404,True,False,1912.0,1912.0,195.0,,195.0,,,195.0
rps_lng-HDO210374,rps_lng-HDO23326911,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 9 Autumn Fields Circuit,False,True,2085.0,2085.0,-2547.0,,,,31/08/2023,
rps_lng-HDO210387,rps_lng-HDO22283913,2022-07-14T00:00:00+01:00,Invoice,Rent,Rent from 14/07/2022 to 13/08/2022 for 18 Turva Avenue,False,True,1608.0,1608.0,-1608.0,,,,13/08/2022,
rps_lng-HDO210387,rps_lng-HDO22293959,2022-07-15T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43131630,True,False,1608.0,1608.0,,,,,,0.0
rps_lng-HDO210389,rps_lng-HDO23334363,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 43CAMELOTDRIVE-1,True,False,1782.0,1782.0,-452.09,,,,,0.0
rps_lng-HDO210389,rps_lng-HDO23322385,2023-07-30T00:00:00+01:00,Invoice,Rent,Rent from 30/07/2023 to 29/08/2023 for 43 Camelot Drive,False,True,1782.0,1782.0,-2234.09,,,,29/08/2023,
rps_lng-HDO210460,rps_lng-HDO23316219,2023-07-19T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49675291,True,False,4520.0,4520.0,4520.0,,,,,4520.0
rps_lng-HDO210460,rps_lng-HDO23335344,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 18 Stoneyfell Road,False,True,2260.0,2260.0,2260.0,,,,28/08/2023,
rps_lng-HDO210515,rps_lng-HDO23356271,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42775825,True,False,1651.0,1651.0,,,,,,0.0
rps_lng-HDO210515,rps_lng-HDO23344326,2023-08-10T00:00:00+01:00,Invoice,Rent,Rent from 10/08/2023 to 09/09/2023 for 17 Houston Drive,False,True,1651.0,1651.0,-1651.0,,,,09/09/2023,
rps_lng-HDO210532,rps_lng-HDO23350971,2023-08-09T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49681752,True,False,2824.0,2824.0,,,,,,0.0
rps_lng-HDO210532,rps_lng-HDO23336161,2023-08-07T00:00:00+01:00,Invoice,Rent,Rent from 07/08/2023 to 06/09/2023 for 1914/50 Albert Road,False,True,2824.0,2824.0,-2824.0,,,,06/09/2023,
rps_lng-HDO210541,rps_lng-HDO23344458,2023-08-10T00:00:00+01:00,Invoice,Rent,Rent from 10/08/2023 to 09/09/2023 for 6 Aintree Street,False,True,2390.0,2390.0,-2390.0,,,,09/09/2023,
rps_lng-HDO210541,rps_lng-HDO23353318,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6AINTREESTREET-1,True,False,2390.0,2390.0,,,,,,0.0
rps_lng-HDO210580,rps_lng-HDO23345008,2023-08-04T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42776450,True,False,2825.0,2825.0,2605.0,,,,,2605.0
rps_lng-HDO210580,rps_lng-HDO23330963,2023-08-05T00:00:00+01:00,Invoice,Rent,Rent from 05/08/2023 to 04/09/2023 for 401/69 Victoria Street,False,True,2825.0,2825.0,-220.0,,,,04/09/2023,
rps_lng-HDO210581,rps_lng-HDO23355221,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 103/42-44 Harrison Street,False,True,1716.0,1716.0,,,,,16/09/2023,
rps_lng-HDO210581,rps_lng-HDO23353151,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42776468,True,False,1716.0,1716.0,1716.0,,,,,1716.0
rps_lng-HDO210593,rps_lng-HDO23346461,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 22 Timbarra Chase,False,True,1630.0,1630.0,-1630.0,,,,12/09/2023,
rps_lng-HDO210593,rps_lng-HDO23358363,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 22TIMBARRACHASE-1,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO210597,rps_lng-HDO23324325,2023-07-31T00:00:00+01:00,Invoice,Rent,Rent from 31/07/2023 to 30/08/2023 for 1/68 Conquest Drive,False,True,1651.0,1651.0,-1651.0,,,,30/08/2023,
rps_lng-HDO210597,rps_lng-HDO23334025,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42773622,True,False,1651.0,1651.0,,,,,,0.0
rps_lng-HDO210627,rps_lng-HDO23344297,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 12 Paramount Boulevard,False,True,1630.0,1630.0,-1630.0,,1630.0,,10/09/2023,
rps_lng-HDO210627,rps_lng-HDO23358711,2023-08-15T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 12PARAMOUNTBOULE-1,False,True,1630.0,1630.0,-1655.0,,,,,0.0
rps_lng-HDO210637,rps_lng-HDO23322694,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43397892,True,False,1847.0,1847.0,-216.0,,,,,0.0
rps_lng-HDO210637,rps_lng-HDO23314247,2023-07-24T00:00:00+01:00,Invoice,Rent,Rent from 24/07/2023 to 23/08/2023 for 14 Armstrong Street,False,True,1955.0,1955.0,-2063.0,,216.0,,23/08/2023,
rps_lng-HDO210649,rps_lng-HDO23358156,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47260799,True,False,1521.0,1521.0,1521.0,,1521.0,,,1521.0
rps_lng-HDO210649,rps_lng-HDO23251895,2023-06-18T00:00:00+01:00,Invoice,Rent,Rent from 18/06/2023 to 17/07/2023 for 601/7 Katherine Place,False,True,1521.0,1521.0,-1521.0,,,,17/07/2023,
rps_lng-HDO210661,rps_lng-HDO23331246,2023-08-04T00:00:00+01:00,Invoice,Rent,Rent from 04/08/2023 to 03/09/2023 for 20 Stoneleigh Circuit,False,True,2086.0,2086.0,-131.0,,131.0,,03/09/2023,
rps_lng-HDO210661,rps_lng-HDO23334087,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43397645,True,False,2086.0,2086.0,1955.0,,,,,1955.0
rps_lng-HDO210686,rps_lng-HDO23322694,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43397892,True,False,1847.0,1847.0,-216.0,,,,,0.0
rps_lng-HDO210686,rps_lng-HDO23314247,2023-07-24T00:00:00+01:00,Invoice,Rent,Rent from 24/07/2023 to 23/08/2023 for 14 Armstrong Street,False,True,1955.0,1955.0,-2063.0,,216.0,,23/08/2023,
rps_lng-HDO210698,rps_lng-HDO22217744,2022-06-04T00:00:00+01:00,Invoice,Rent,Rent from 04/06/2022 to 05/06/2022 for 30 Dalziel Drive,False,True,117.17,117.17,-117.17,,,,05/06/2022,
rps_lng-HDO210698,rps_lng-HDO22244039,2022-06-15T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014410038-15074645RTBA,30 DALZIEL",True,False,117.17,117.17,,,,,,0.0
rps_lng-HDO210717,rps_lng-HDO23302515,2023-07-10T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014798624-15078882RTBA,48 AMBERLEA",True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO210717,rps_lng-HDO23275857,2023-06-20T00:00:00+01:00,Invoice,Rent,Rent from 20/06/2023 to 26/06/2023 for 48 Amberlea Circuit,False,True,414.94,414.94,-822.16,,,,26/06/2023,
rps_lng-HDO210764,rps_lng-HDO23256651,2023-06-20T00:00:00+01:00,Invoice,Rent,Rent from 20/06/2023 to 19/07/2023 for 9/2-10 Monckton Place,False,True,1673.0,1673.0,-1673.0,,,,19/07/2023,
rps_lng-HDO210764,rps_lng-HDO23266024,2023-06-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 9/2-10MONCKTONPLAC,True,False,1673.0,1673.0,,,,,,0.0
rps_lng-HDO210795,rps_lng-HDO23336525,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT I/Tfr 0043399005,True,False,1738.0,1738.0,1738.0,,,,,1738.0
rps_lng-HDO210795,rps_lng-HDO23333538,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 107/63-69 Rouse Street,False,True,2086.0,2086.0,-348.0,,348.0,,05/09/2023,
rps_lng-HDO210797,rps_lng-HDO23329173,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 6 Beamish Street,False,True,1695.0,1695.0,-1674.0,,,,01/09/2023,
rps_lng-HDO210797,rps_lng-HDO23346709,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43399021,True,False,1695.0,1695.0,21.0,,21.0,,,21.0
rps_lng-HDO210822,rps_lng-HDO23338917,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 46WYNDHAMSTREET-1,True,False,1825.0,1825.0,,,,,,0.0
rps_lng-HDO210822,rps_lng-HDO23329189,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 46 Wyndham Street,False,True,1825.0,1825.0,-1825.0,,,,01/09/2023,
rps_lng-HDO210836,rps_lng-HDO23338478,2023-08-08T00:00:00+01:00,Invoice,Rent,Rent from 08/08/2023 to 07/09/2023 for 4 Calita Avenue,False,True,1955.0,1955.0,-2770.0,,815.0,,07/09/2023,
rps_lng-HDO210836,rps_lng-HDO23356307,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43399393,True,False,1955.0,1955.0,-815.0,,,,,0.0
rps_lng-HDO210850,rps_lng-HDO23320940,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43130715,True,False,1629.0,1629.0,,,,,,0.0
rps_lng-HDO210850,rps_lng-HDO23352888,2023-08-16T00:00:00+01:00,Invoice,Rent,Rent from 16/08/2023 to 15/09/2023 for 41 Aurich Street,False,True,1869.0,1869.0,-1869.0,,1869.0,,15/09/2023,
rps_lng-HDO210857,rps_lng-HDO23323008,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6LAFAYETTECRESCE-1,True,False,2086.0,2086.0,,,,,,0.0
rps_lng-HDO210857,rps_lng-HDO23362298,2023-08-22T00:00:00+01:00,Invoice,Rent,Rent from 22/08/2023 to 21/09/2023 for 6 Lafayette Crescent,False,True,2086.0,2086.0,-2086.0,,2086.0,,21/09/2023,
rps_lng-HDO210859,rps_lng-HDO23283095,2023-07-11T00:00:00+01:00,Invoice,Rent,Rent from 11/07/2023 to 10/08/2023 for 9 Alfred Road,False,True,2260.0,2260.0,,,,,10/08/2023,
rps_lng-HDO210859,rps_lng-HDO23274440,2023-06-23T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 46859260,True,False,2060.0,2060.0,2060.0,,,,,2060.0
rps_lng-HDO210865,rps_lng-HDO23360539,2023-08-15T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43130855,True,False,1825.0,1825.0,1825.0,,,,,1825.0
rps_lng-HDO210865,rps_lng-HDO23354977,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 400/8 Waterview Walk,False,True,1825.0,1825.0,,,,,16/09/2023,
rps_lng-HDO210895,rps_lng-HDO23336287,2023-08-07T00:00:00+01:00,Invoice,Rent,Rent from 07/08/2023 to 06/09/2023 for 1 Third Avenue,False,True,1564.0,1564.0,-1628.0,,,,06/09/2023,
rps_lng-HDO210895,rps_lng-HDO23358148,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43131101,True,False,1430.0,1430.0,1.0,,1.0,,,1.0
rps_lng-HDO210935,rps_lng-HDO23330896,2023-08-05T00:00:00+01:00,Invoice,Rent,Rent from 05/08/2023 to 04/09/2023 for 17/88 Franklin Street,False,True,1782.0,1782.0,-1782.0,,,,04/09/2023,
rps_lng-HDO210935,rps_lng-HDO23347269,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 17/88FRANKLINSTR-1,True,False,1782.0,1782.0,,,,,,0.0
rps_lng-HDO210938,rps_lng-HDO23348732,2023-08-14T00:00:00+01:00,Invoice,Rent,Rent from 14/08/2023 to 13/09/2023 for 32 Tundra Esplanade,False,True,1782.0,1782.0,-1782.0,,,,13/09/2023,
rps_lng-HDO210938,rps_lng-HDO23358185,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43131507,True,False,1782.0,1782.0,,,,,,0.0
rps_lng-HDO211005,rps_lng-HDO23258448,2023-06-21T00:00:00+01:00,Invoice,Rent,Rent from 21/06/2023 to 20/07/2023 for 38 Wedge Street,False,True,1673.0,1673.0,-1673.0,,,,20/07/2023,
rps_lng-HDO211005,rps_lng-HDO23268155,2023-06-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 38WEDGESTREET-2,True,False,1673.0,1673.0,,,,,,0.0
rps_lng-HDO211009,rps_lng-HDO22283913,2022-07-14T00:00:00+01:00,Invoice,Rent,Rent from 14/07/2022 to 13/08/2022 for 18 Turva Avenue,False,True,1608.0,1608.0,-1608.0,,,,13/08/2022,
rps_lng-HDO211009,rps_lng-HDO22293959,2022-07-15T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43131630,True,False,1608.0,1608.0,,,,,,0.0
rps_lng-HDO211010,rps_lng-HDO23346461,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 22 Timbarra Chase,False,True,1630.0,1630.0,-1630.0,,,,12/09/2023,
rps_lng-HDO211010,rps_lng-HDO23358363,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 22TIMBARRACHASE-1,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO211030,rps_lng-HDO23329532,2023-07-27T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 7MOSSOPROAD-2,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO211030,rps_lng-HDO23320274,2023-07-27T00:00:00+01:00,Invoice,Rent,Rent from 27/07/2023 to 26/08/2023 for 7 Mossop Road,False,True,1738.0,1738.0,-1738.0,,,,26/08/2023,
rps_lng-HDO211034,rps_lng-HDO23358040,2023-08-20T00:00:00+01:00,Invoice,Rent,Rent from 20/08/2023 to 19/09/2023 for 15 Alderney Street,False,True,1695.0,1695.0,-1695.0,,1695.0,,19/09/2023,
rps_lng-HDO211034,rps_lng-HDO23318338,2023-07-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15ALDERNEYSTREET-1,True,False,1695.0,1695.0,,,,,,0.0
rps_lng-HDO211079,rps_lng-HDO23342807,2023-08-04T00:00:00+01:00,Credit Note,Rent,Refund for Plumbing invoice,True,False,939.9,939.9,-1484.1,,,,,
rps_lng-HDO211079,rps_lng-HDO23247541,2023-06-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43132141,True,False,1374.0,1374.0,270.0,,,,,270.0
rps_lng-HDO211126,rps_lng-HDO22314282,2022-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2022 to 02/09/2022 for 1407/50 Albert Road,False,True,1738.0,1738.0,-1738.0,,,,02/09/2022,
rps_lng-HDO211126,rps_lng-HDO22419942,2022-09-28T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014515973-15135621RTBA,1407/50 ALB",True,False,721.6,721.6,391.6,,,,,391.6
rps_lng-HDO211130,rps_lng-HDO23205145,2023-05-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 43396969,True,False,2108.0,2108.0,5.0,,,,,5.0
rps_lng-HDO211130,rps_lng-HDO23242509,2023-05-30T00:00:00+01:00,Invoice,Rent,Rent from 30/05/2023 to 06/06/2023 for 40 Banbury Street,False,True,554.43,554.43,-549.43,,549.43,,06/06/2023,
rps_lng-HDO211172,rps_lng-HDO23344343,2023-08-10T00:00:00+01:00,Invoice,Rent,Rent from 10/08/2023 to 09/09/2023 for 503/18 Hoff Boulevard,False,True,3476.0,3476.0,-3476.0,,,,09/09/2023,
rps_lng-HDO211172,rps_lng-HDO23353308,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 503/18HOFFBOULEV-1,True,False,3476.0,3476.0,,,,,,0.0
rps_lng-HDO211182,rps_lng-HDO23336523,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42353565,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO211182,rps_lng-HDO23320663,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for 19 Nuttall Street,False,True,1738.0,1738.0,-1738.0,,,,28/08/2023,
rps_lng-HDO211190,rps_lng-HDO23324509,2023-07-25T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 42353649,True,False,1738.0,1738.0,831.0,,,,,831.0
rps_lng-HDO211190,rps_lng-HDO23326848,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 15 Edge View,False,True,1695.0,1695.0,-864.0,,864.0,,31/08/2023,
rps_lng-HDO211214,rps_lng-HDO23358103,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48328967,True,False,479.89,479.89,,,,,,0.0
rps_lng-HDO211214,rps_lng-HDO23344627,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 6 Peers Street,False,True,2607.0,2607.0,-3086.89,,,,10/09/2023,
rps_lng-HDO211234,rps_lng-HDO23339011,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 33BANGLISSSTREET-2,True,False,3085.0,3085.0,,,,,,0.0
rps_lng-HDO211234,rps_lng-HDO23329178,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 33b Angliss Street,False,True,3085.0,3085.0,-3085.0,,,,01/09/2023,
rps_lng-HDO211235,rps_lng-HDO23336506,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 44814549,True,False,1608.0,1608.0,3216.0,,1608.0,,,3216.0
rps_lng-HDO211235,rps_lng-HDO23338428,2023-08-08T00:00:00+01:00,Invoice,Rent,Rent from 08/08/2023 to 07/09/2023 for 11 Bandon Road,False,True,1608.0,1608.0,1608.0,,,,07/09/2023,
rps_lng-HDO211264,rps_lng-HDO23310425,2023-07-14T00:00:00+01:00,Payment,Tenant Payment,"Tenancy Receipt Ref: 014804776-15155690RTBA,13 CHAPEL S",True,False,250.0,250.0,,,,,,0.0
rps_lng-HDO211264,rps_lng-HDO23248778,2023-06-14T00:00:00+01:00,Invoice,Rent,Rent from 14/06/2023 to 13/07/2023 for 13 Chapel Street,False,True,1695.0,1695.0,-1695.0,,,,13/07/2023,
rps_lng-HDO211277,rps_lng-HDO23352904,2023-08-16T00:00:00+01:00,Invoice,Rent,Rent from 16/08/2023 to 15/09/2023 for 17 Northam Street,False,True,1782.0,1782.0,-11731.0,,1782.0,,15/09/2023,
rps_lng-HDO211277,rps_lng-HDO23110152,2023-03-09T00:00:00+00:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 44814861,True,False,1000.0,1000.0,-1039.0,,,,,0.0
rps_lng-HDO211301,rps_lng-HDO23344910,2023-08-04T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: Pension 190M6669555133648KCTRLINK PENSIO,True,False,639.01,639.01,241.05,,241.05,,,241.05
